"y","x1","x2","x3","x4"
-0.056455,-0.21942,-0.69407,-0.52476,2.2877
-0.030523,1.3287,0.22837,-0.153,-0.525
-0.017557,-0.29899,0.91014,0.61833,-0.36128
0.50107,-0.10046,-0.0027507,-1.1658,2.104
0.527,0.074709,1.3411,-1.8188,1.222
0.53997,-0.13872,-0.22428,0.83663,0.40558
0.55293,-1.297,0.91244,-0.3142,1.5307
0.57886,0.23077,-0.21765,-0.41566,1.2599
0.59183,0.41139,0.27035,-1.0361,1.1993
0.61776,-0.571,-1.3816,-0.57322,3.3709
0.63073,-0.86201,-0.84743,0.15742,2.4069
0.76038,1.4327,-1.7397,1.1229,0.099223
0.77335,-1.0875,-0.014893,0.87355,1.0932
0.78632,-0.68619,-0.50715,-0.64394,2.6762
0.81225,1.2089,0.77918,0.20724,-1.312
0.82521,0.34527,1.1628,-0.52659,-0.12915
1.0845,1.9355,-0.68191,-0.5321,0.16167
1.0975,-1.263,0.052177,1.1007,0.97656
1.1105,-0.54636,0.41464,0.41025,0.58279
1.1364,0.74626,-0.88856,-0.40445,1.4147
1.1494,0.95983,0.97517,1.1697,-2.2048
1.1753,-0.067343,-0.95272,3.8185,-1.8501
1.1883,0.10657,-0.081258,-1.5597,2.3642
1.2012,-0.17215,1.6487,-1.556,0.89931
1.2271,-0.33903,-1.9297,0.43711,2.7044
1.2401,0.51344,-0.24931,-0.32024,0.92017
1.266,0.60167,-1.9096,-0.66435,2.8355
1.279,-0.038019,2.1186,0.92578,-2.1312
1.292,2.1823,0.13829,0.12695,-1.5486
1.3179,-0.63697,0.702,0.46622,0.32895
1.3309,-0.45675,-0.88649,0.61364,1.601
1.3438,1.4038,0.076748,-0.86025,0.24482
1.3698,-0.042217,0.86268,-0.066979,0.10381
1.3827,0.90164,-0.73005,0.34552,0.36929
1.4087,2.8015,0.48505,-0.46592,-1.9262
1.4216,0.47887,-1.6759,-0.41086,2.474
1.4346,1.657,-0.18882,-0.60853,0.015813
1.4605,0.2001,-0.0021128,-1.7027,2.3325
1.4735,0.80311,1.9227,-0.35655,-1.5085
1.4994,1.4631,-1.2069,0.1557,0.48071
1.5124,0.47992,-0.55257,0.32632,0.62509
1.5254,-0.44527,-0.29777,-0.24261,1.8365
1.5513,-0.63125,-0.79978,-0.14552,2.4282
1.5643,-0.21269,-0.067267,-0.21438,1.3487
1.5902,-1.6947,0.43599,0.18675,1.9102
1.6032,-0.068106,-0.49918,0.045283,1.3858
1.6161,0.30058,-0.59463,0.53076,0.64387
1.6421,0.62224,-1.9206,0.19169,1.9891
1.655,-0.23456,-0.2267,0.62822,0.70615
1.668,-0.31865,-1.54,-0.89805,3.5991
1.6939,0.38115,-1.8421,-0.38739,2.714
1.7069,1.4297,0.39113,-0.9329,-0.025004
1.7328,-1.5256,-0.34323,0.49197,2.227
1.7458,0.33199,0.26624,0.90361,-0.61535
1.7587,0.53735,-0.89577,1.4145,-0.15136
1.7847,-1.8111,-1.0252,0.59322,3.0932
1.7976,1.8746,3.0939,-1.9346,-2.1948
1.8236,-1.0468,1.149,-1.0233,1.7406
1.8365,1.0579,-0.11541,0.30611,-0.36261
1.8495,-0.94052,0.45076,-1.5359,2.8378
1.8754,-1.0379,-1.4279,0.25948,3.0626
1.8884,-2.2893,0.65208,-0.92704,3.3679
1.9143,1.2564,0.58452,-2.2737,1.2628
1.9273,-0.60394,1.5845,-0.63747,0.49045
1.9403,-1.3275,0.72063,-2.2185,3.6155
1.9662,-0.3206,-1.4161,0.035814,2.5634
1.9792,1.0883,-2.0362,-0.82384,2.6396
1.9921,-1.73,0.56537,0.079396,1.9201
2.0181,-0.23564,-0.2723,1.0395,0.35078
2.031,-0.98675,0.34416,0.17803,1.3141
2.057,0.5317,0.24249,-0.71333,0.79323
2.0699,-0.74157,1.4296,-1.688,1.8086
2.0829,-0.55194,0.45904,0.66789,0.29179
2.1088,0.38865,0.88552,-0.24325,-0.1708
2.1218,0.0097982,0.0017029,-0.99621,1.8251
2.1477,0.86143,-0.7431,-0.63517,1.381
2.1607,-1.5968,0.82925,-0.22687,1.8239
2.1736,-0.16361,-0.014823,-0.44625,1.4745
-0.10888,0.66236,0.35451,0.84217,-0.95651
-0.095917,0.59018,0.20771,1.1801,-1.0687
-0.082951,1.0631,0.66925,2.4733,-3.2619
-0.05702,-0.15396,-0.35925,-0.1301,1.5139
-0.044054,-0.54631,-0.91078,1.8005,0.56534
-0.018123,-2.3843,-0.46798,-0.39733,4.0795
0.28009,0.28583,-0.33046,0.61444,0.324
0.47457,0.57869,1.0093,-1.0912,0.35971
0.5005,-0.21497,0.26633,-0.5903,1.3964
0.51347,0.90551,-0.36276,0.48691,-0.1288
0.5394,1.4474,-0.34199,1.6058,-1.7773
0.55237,0.25184,0.26573,0.43367,-0.063895
0.56533,1.0484,0.39955,0.83838,-1.3779
0.59126,-0.0043713,-0.10953,0.87103,0.13705
0.60423,1.2231,0.34426,-0.91344,0.21875
0.77278,-0.55107,-0.62351,0.93264,1.1305
0.78575,1.4626,0.91767,0.091204,-1.5747
0.79872,0.72994,-0.6228,0.74232,0.055091
0.82465,1.2682,0.94863,-0.48741,-0.84858
0.83761,1.608,0.30517,0.74052,-1.7384
0.86354,-0.51008,-0.035367,0.54275,0.88143
1.0969,-0.56707,0.34991,-0.72137,1.7873
1.1099,-1.7597,-0.37656,-0.25964,3.2384
1.1229,1.3376,1.1188,-0.79335,-0.78836
1.1488,1.2581,-1.3661,-2.1704,3.1294
1.1618,-1.2709,-0.88335,-0.58799,3.5868
1.1877,0.043996,1.2618,-1.5562,1.0874
1.2007,0.31595,0.89183,1.0218,-1.3302
1.2136,0.88108,1.4749,0.36217,-1.8264
1.2395,1.0457,0.44613,0.97525,-1.5558
1.2525,-0.042452,1.06,0.6224,-0.75565
1.2784,0.54478,-0.6262,1.3505,-0.35403
1.2914,0.40267,0.19832,-2.7005,2.9204
1.3044,-1.2267,0.43621,0.32107,1.3305
1.3303,-0.099425,0.30876,-0.63173,1.2806
1.3433,-0.42744,-1.3087,-0.54861,3.1448
1.3562,0.11282,0.095812,0.063504,0.60542
1.3822,0.75512,0.47907,0.77608,-1.1081
1.3951,-0.63222,-0.27494,0.95405,0.83976
1.4211,0.8625,-1.4011,0.50032,0.94212
1.434,1.055,-0.23061,2.0864,-1.9727
1.447,1.1854,1.8346,-1.1189,-1.0383
1.4729,-1.1525,-0.068571,-0.96674,3.0233
1.4859,0.054803,-0.71842,0.38471,1.1653
1.5118,-0.079076,1.6937,-0.70951,-0.052747
1.5248,-0.6181,-0.47325,0.14464,1.8164
1.5378,0.099746,0.38832,0.8968,-0.49009
1.5637,1.1968,0.95775,1.1884,-2.4264
1.5767,1.2107,0.19377,-0.4305,-0.090383
1.6026,-0.023977,-1.1627,0.47085,1.6043
1.7063,0.62772,0.055463,-0.61099,0.79874
1.7193,1.6146,0.81475,0.31013,-1.8351
1.7452,0.72414,-0.74316,0.80872,0.11662
1.7582,-1.7529,0.32143,-0.52191,2.7879
1.7711,0.61512,-0.55747,-1.6833,2.4747
1.7971,1.0986,-1.2295,0.28138,0.75164
1.81,0.61757,-0.48588,0.46631,0.29826
1.836,0.62108,0.31236,0.41608,-0.45689
1.8489,0.69105,1.4986,-0.038568,-1.2712
1.8619,-0.94912,-0.23666,-0.52371,2.5585
1.8878,0.10861,-1.5793,-0.0034975,2.3556
1.9008,1.1092,0.72791,-0.31515,-0.6391
1.9267,-1.3498,-0.86631,1.4132,1.6903
1.9397,0.19021,-0.22137,0.73631,0.18947
1.9527,-0.5624,0.7751,1.0053,-0.33251
1.9786,-0.68694,-0.69162,-0.32373,2.5613
1.9916,0.20657,0.28904,0.23134,0.15516
2.0045,-0.0092673,-0.40439,1.318,0.00056038
2.0305,-1.3971,1.1491,-0.10301,1.1977
2.0434,-0.89481,-0.52825,2.1132,0.21872
2.0694,1.886,-0.71237,1.6584,-1.8888
2.0823,2.0908,0.85628,-0.6899,-1.3675
2.0953,-0.34149,0.63903,-1.61,2.1442
2.1212,2.1435,-0.45416,1.3729,-2.1221
-0.21317,0.086194,-0.34926,0.96949,0.20458
-0.18724,0.053317,1.5221,0.38121,-1.0652
-0.17428,0.22504,-0.45194,0.71417,0.42063
-0.16131,1.2931,0.068377,0.75135,-1.189
-0.13538,-1.4166,0.12728,0.13189,2.0248
-0.12241,2.1222,2.3604,-0.20643,-3.3678
-0.096482,-0.90995,-1.5552,-0.74379,4.0704
-0.083517,-0.92401,-0.67194,-1.848,4.278
-0.070551,0.51218,-1.3025,0.21621,1.4783
-0.04462,0.48448,0.99716,-0.40932,-0.18979
-0.031654,-0.42063,1.5372,-2.8213,2.5182
0.25359,2.3193,0.31475,-0.457,-1.2645
0.27952,-1.0119,-1.2155,-0.097532,3.1979
0.29249,0.62017,-0.7792,-0.51582,1.5629
0.31842,-2.5954,-0.42994,0.1614,3.7151
0.33139,1.8565,-0.34998,1.5432,-2.0983
0.34435,1.5115,0.024119,-1.7903,1.1261
0.37028,0.67347,0.040936,-0.34275,0.51842
0.38325,-1.0703,1.6063,-0.059495,0.38729
0.39621,-0.17153,0.097699,0.098877,0.86128
0.42215,0.46508,-2.102,-2.2007,4.6904
0.43511,0.76255,-1.2858,0.046129,1.3815
0.46104,0.42926,-1.0762,1.4234,0.15233
0.47401,-0.21356,-1.276,0.18367,2.1979
0.48697,1.1953,-0.89851,-0.94353,1.5348
0.51291,0.70446,1.2786,-0.87634,-0.2319
0.52587,0.46328,0.33627,-2.1936,2.2391
0.5518,-1.0597,1.0467,2.1862,-1.258
0.56477,-0.11754,-0.60039,-0.39124,1.9878
0.79815,0.071554,0.1475,-0.68284,1.3366
0.81112,0.14649,-0.92203,0.17269,1.4991
0.83705,-0.77055,0.42509,1.0721,0.1706
0.85001,-0.011312,-0.93046,1.4714,0.39277
0.87594,0.50758,-1.1826,-0.018007,1.5916
1.1093,0.45733,1.0463,-1.9353,1.28
1.1223,-0.51701,0.90891,0.16558,0.32225
1.1353,-0.015826,1.0799,0.80148,-0.96451
1.1612,1.254,-0.98367,-0.90807,1.5278
1.1742,0.88391,0.0565,-0.19828,0.1544
1.2001,0.27797,0.10181,-0.32047,0.82484
1.2131,-0.47805,-2.2753,1.0156,2.6471
-0.53788,0.49759,-1.101,0.45131,1.0731
-0.52492,0.15901,-1.1173,-0.042813,1.9059
-0.49898,-1.4097,0.23093,-1.2606,3.2882
-0.48602,-1.0549,-0.5506,-0.648,3.124
-0.47305,0.13031,-0.025484,-1.3998,2.1659
-0.44712,0.69022,-1.2757,0.49998,1.0111
-0.43416,1.2648,-0.16487,0.21801,-0.3931
-0.40822,1.0223,1.9881,0.94827,-3.0285
-0.39526,-0.41083,0.39061,-0.16539,1.0739
-0.38229,-0.51787,1.3862,-0.74949,0.75161
-0.35636,-0.19969,0.97497,0.44026,-0.31251
-0.3434,-1.1862,-0.39024,1.0035,1.4773
-0.31746,-0.082732,-0.81238,-0.67744,2.4586
-0.3045,-0.77969,-0.1097,0.89264,0.90412
-0.29153,-1.9329,0.69999,0.77806,1.3389
-0.2656,-2.6378,0.22922,-0.72309,3.9731
-0.25264,0.90989,0.13363,-0.92148,0.77116
-0.23967,-1.4184,1.7816,-0.99561,1.482
-0.21374,0.98146,-0.42694,-0.21496,0.57216
-0.20077,1.2992,0.102,-1.55,1.0344
-0.17484,0.62851,-1.6816,-1.5581,3.4918
-0.16188,0.0053886,0.21942,0.86829,-0.17496
-0.14891,1.8125,0.99994,-1.2153,-0.69894
-0.12298,-0.072223,-1.091,1.2797,0.81372
-0.11001,0.221,0.99472,0.13805,-0.45083
-0.084082,-0.266,0.81412,-0.94326,1.2672
-0.071116,1.5559,-1.1067,-3.0787,3.4893
0.26599,1.3332,1.894,-1.3843,-0.95883
0.29192,-0.43283,0.84213,1.1085,-0.60328
0.30489,1.1032,1.2372,-0.074906,-1.3542
0.33082,0.66494,-0.59223,-0.15473,0.99061
0.34379,-0.47319,-0.2681,-0.012878,1.6469
0.35675,-1.5004,-0.74488,-0.77414,3.8807
0.38268,-0.15524,1.7363,-1.2303,0.51376
0.39565,1.3746,0.20432,0.98706,-1.6236
0.40861,-1.2696,0.048417,0.59496,1.5188
0.43455,-1.31,0.57968,-1.4067,2.9832
0.44751,-0.7573,-1.0462,-0.44011,3.125
0.47344,1.7185,0.24779,-1.2092,0.14209
0.48641,-0.63862,-0.22816,0.26494,1.498
0.49937,1.7787,-0.21701,2.4295,-3.0092
0.52531,0.18513,0.98123,0.84805,-1.0964
0.53827,-1.2283,-1.1126,-1.7464,4.9327
0.5642,-1.2174,0.57353,-0.51842,2.0294
0.57717,1.2442,0.40634,0.89339,-1.6063
0.82352,-0.28305,-0.63602,-1.0164,2.8103
0.84945,-0.4222,1.0294,-0.85304,1.1167
0.86241,1.4026,0.83002,0.043966,-1.3566
0.88834,0.61705,-0.84846,-1.6846,2.791
-0.52548,-1.0766,-0.22045,0.91738,1.2958
-0.51252,-0.39628,-0.81287,-0.39059,2.4996
-0.48658,1.3594,0.13335,-0.20821,-0.35606
-0.47362,0.29887,-0.40978,-0.52159,1.5391
-0.46065,1.0872,0.78781,0.59607,-1.5313
-0.43472,-1.0877,0.59188,-0.056765,1.4443
-0.42176,-1.4781,-2.6385,-0.53895,5.541
-0.39582,-0.61936,-0.4105,-0.13328,2.0639
-0.38286,-1.4943,1.1086,1.2024,0.094776
-0.36989,-0.16556,0.47472,-0.9015,1.4804
-0.34396,0.73014,0.39271,-0.91122,0.69061
-0.331,0.017944,0.30539,-0.15686,0.74146
-0.30506,0.57802,1.4646,-0.47373,-0.66284
-0.2921,1.4243,-1.5697,-0.15464,1.2363
-0.27913,0.44237,-0.41791,0.40314,0.50169
-0.2532,-0.78066,-1.4493,1.2629,1.8995
-0.24024,0.35704,-0.89586,1.2658,0.22157
-0.22727,0.75022,0.78817,0.24395,-0.85561
-0.20134,-1.4352,-1.7902,-0.48593,4.5959
-0.18837,-1.0466,0.1435,-1.176,2.9484
-0.16244,0.37263,1.0836,0.83111,-1.3546
-0.14948,-0.94403,-1.9359,0.066608,3.7183
-0.13651,0.49003,0.37985,0.71488,-0.65042
-0.11058,-0.88979,-0.69202,-0.86941,3.3324
-0.097613,1.4813,-0.49056,0.23279,-0.28144
-0.071682,-0.96718,0.16759,-0.75268,2.432
0.30432,-0.42794,1.2361,-0.26877,0.35599
0.31729,-0.14192,0.75241,-0.65979,0.94219
0.34322,0.14644,-0.031197,-0.91932,1.6983
0.35619,2.0138,-0.47882,1.0443,-1.6109
0.36915,-0.49744,-0.61921,-1.3612,3.3542
0.39508,-0.45747,-1.9707,-1.5077,4.8139
0.40805,0.7816,1.3283,-0.6113,-0.592
0.42101,2.2755,1.5315,1.3668,-4.2007
0.44695,0.69091,-0.79438,0.29914,0.73646
0.45991,1.0527,0.28772,0.58456,-0.98433
0.48584,-0.3372,0.54888,1.0168,-0.30105
0.49881,-0.1246,-0.49254,-0.20124,1.7257
0.51177,-2.0275,0.15076,-0.43637,3.1832
0.53771,-0.56334,-0.8949,0.35558,2.0166
0.55067,0.63643,1.2324,1.1255,-2.0515
0.5766,-0.35624,0.50669,-1.4929,2.2144
0.58957,-0.50702,-0.42309,-0.90951,2.7251
0.60253,1.0199,-1.6304,1.6123,-0.032905
0.83592,2.5531,0.78505,1.6575,-4.0094
0.86185,0.9182,1.033,1.1626,-2.1649
0.87481,0.7876,1.5324,-0.40759,-1.0019
0.90074,0.18387,1.0143,0.27881,-0.55913
1.6657,1.1122,-0.28701,0.53841,-0.42122
1.6917,-0.44926,0.0053272,0.28911,1.0662
-0.51308,0.54801,-1.3877,0.92497,0.87283
-0.50012,-1.0478,2.2529,-1.778,1.4345
-0.47418,-0.27847,0.78592,0.90357,-0.47348
-0.46122,1.0795,0.9324,-0.76778,-0.32246
-0.44825,0.18436,-0.78462,1.5394,0.024792
-0.42232,0.024969,-0.0099476,-0.36207,1.2641
-0.40936,-0.51831,-1.0532,1.4527,1.0706
-0.38342,0.21202,0.083581,-1.7992,2.3916
-0.37046,1.4008,0.67149,1.7521,-2.8414
-0.35749,0.7224,-1.5527,0.047119,1.7251
-0.33156,0.68121,1.7419,0.46819,-1.9513
-0.3186,-1.8508,-1.123,2.0826,1.8362
-0.29266,-0.40436,0.80152,-1.4243,1.9114
-0.2797,2.7631,-0.03961,0.50816,-2.2522
-0.26673,0.14607,1.0081,1.6583,-1.8524
-0.2408,0.29971,0.068892,0.35466,0.21361
-0.22784,1.4763,-0.15135,0.53069,-0.89563
-0.21487,0.91968,-0.2655,-0.93445,1.1996
-0.18894,0.49384,-1.223,-3.7075,5.2912
-0.17597,0.74573,0.90501,-1.6783,0.92397
-0.15004,-2.1113,-0.97888,-0.31192,4.2897
-0.13708,0.8212,0.6983,0.19797,-0.77788
0.52417,0.74393,-1.0755,0.12644,1.1477
0.56307,-0.9745,0.26082,-0.94818,2.5493
0.589,-0.10174,-0.0383,-1.2117,2.2481
0.60197,-0.37597,-1.4651,-1.118,3.8579
0.61493,1.3729,-0.71002,0.83128,-0.52742
0.83535,0.38544,-0.13663,1.1934,-0.48485
0.84832,0.29701,-0.14024,-1.3781,2.1206
0.87425,-0.85072,-0.71217,0.52025,1.9676
0.88721,-1.029,0.0017252,-2.2594,4.1452
1.6781,-0.46243,-0.43409,-0.88969,2.6853
1.7041,-0.40821,-0.58657,-0.55866,2.4612
1.717,-1.632,-0.11407,-1.5591,4.17
-0.16357,0.24524,2.4,-0.13439,-1.5807
-0.13764,2.1696,0.70771,1.4971,-3.3726
-0.12468,0.45408,-0.19077,-0.35736,1.031
-0.11171,-0.58069,-2.2559,0.9204,2.8717
0.6014,-0.5333,-0.57544,1.7185,0.35855
0.61437,1.0327,-1.1224,1.0725,-0.002312
0.62733,-0.1209,0.56644,0.93317,-0.42486
0.65327,0.54815,0.82358,1.2374,-1.6389
0.83479,0.97369,0.15764,-0.89441,0.69521
0.84775,1.6406,1.6964,-1.8914,-0.52985
0.86072,2.2563,1.1418,0.80426,-3.2157
0.88665,0.49896,1.6268,-0.43482,-0.76089
0.89961,0.77314,-0.33246,0.82803,-0.3002
1.6905,0.49327,0.90776,2.3005,-2.709
1.7165,0.79808,-0.69628,1.0932,-0.21905
1.7294,-0.25865,0.23862,-0.42133,1.3643
-0.15117,0.89937,-1.3905,-1.2066,2.6393
-0.12524,0.2698,-0.37379,-0.62209,1.6673
-0.11228,0.28959,-1.519,-1.0293,3.195
-0.099309,-0.11847,-0.49153,0.87098,0.70743
-0.073378,-0.66359,0.658,-0.73666,1.6629
0.62677,0.5151,0.54048,-0.27268,0.16694
0.63973,-0.86351,0.67606,0.76294,0.37504
0.66567,-0.83234,0.94449,-1.1507,1.9465
0.67863,1.9745,0.38498,0.88598,-2.2466
0.82125,-0.59557,0.16274,-0.90754,2.26
0.84719,-0.050265,-0.0082726,-2.1313,3.0916
0.86015,-1.0274,0.31578,0.9719,0.69346
0.87312,-0.4813,0.96148,-0.068127,0.52525
0.89905,0.77948,-0.881,0.79352,0.2901
1.7029,0.23232,-0.89569,0.19666,1.4271
1.7289,-0.65628,2.3952,1.4829,-2.2577
1.7418,0.022136,-0.00065467,-0.88373,1.7926
-0.11284,0.018937,-0.70359,1.0088,0.66262
-0.099875,1.3729,-1.5554,0.69388,0.49249
-0.086909,0.88392,-1.1647,0.74565,0.53117
-0.060978,0.57233,-0.81909,0.73675,0.49986
-0.048012,-0.87029,-1.17,1.1155,1.9015
0.65214,-0.47785,-0.16715,0.8798,0.73956
0.67807,0.060827,-0.29535,0.33487,0.87091
0.69103,0.92722,0.39318,-2.1795,1.7863
0.71696,-1.3321,-1.1555,-0.70979,4.1265
0.72993,-0.21079,1.0796,-2.3982,2.4317
0.74289,2.3674,-0.92271,-0.18461,-0.26193
0.83365,-0.75614,-0.81648,-0.41445,2.9306
0.85959,0.65183,-0.67615,0.81832,0.19843
0.87255,-0.71543,1.5132,0.53349,-0.37375
0.88552,-1.1296,0.75182,1.2948,0.053272
1.7153,-1.8566,-1.0482,1.0125,2.8508
1.7413,-0.53057,-0.20503,0.6493,1.0549
1.7542,0.48409,0.28214,-1.1924,1.3685
-0.087475,-0.96935,-0.92776,-0.59307,3.4393
-0.074509,0.9361,0.59711,0.032129,-0.5774
-0.048578,0.97882,-0.59159,0.53982,0.07659
-0.035612,0.524,0.48954,-0.95193,0.8985
-0.0096805,0.34988,-0.6057,0.33658,0.90855
0.0032852,0.31271,-0.15105,1.4233,-0.57377
0.32743,0.62383,0.6467,0.72148,-0.99396
0.34039,-0.089349,-0.66507,1.2367,0.52017
0.36632,-0.73681,-0.99303,0.66361,2.0469
0.37929,-0.70454,-0.083691,-1.8698,3.5804
0.66454,0.34008,0.081023,0.028409,0.53063
0.69047,0.68871,-1.7409,1.5145,0.56192
0.70343,-0.40742,-1.265,-0.92063,3.5449
0.72936,-2.0421,-0.32001,-1.7926,5.0585
0.74233,-0.13985,0.07697,-0.068425,1.1018
0.7553,-1.3556,-0.2949,-0.82785,3.4141
0.78123,-1.1036,-0.75363,0.54224,2.2865
0.79419,0.63273,0.62786,-1.3677,1.0593
1.7277,0.78334,-0.6928,-0.36676,1.2571
1.7537,-0.83423,-2.3896,-0.55446,4.7351
1.7666,-0.83662,1.5927,0.015079,0.18524
-0.062109,2.169,-2.3833,-0.84736,2.0717
-0.036177,1.4222,-2.8397,0.42917,2.0162
-0.023212,0.39017,0.13335,-1.4284,1.866
0.0027198,-1.0623,-0.2327,-0.010378,2.2761
0.015685,0.07311,0.43306,-0.91989,1.3801
0.028651,0.17609,0.36354,-0.69658,1.1301
0.32686,1.3106,-1.5471,-0.28339,1.5262
0.33983,0.79926,0.60944,0.063754,-0.47355
0.35279,-0.011662,1.3957,0.51333,-0.90388
0.37872,-0.39091,0.46504,-1.3338,2.2095
0.39169,2.9252,-0.026302,-0.77073,-1.1122
0.41762,-0.33725,0.1705,0.93106,0.23723
0.71583,1.1599,-2.4782,-1.6189,3.9147
0.74176,-0.87889,-0.15857,-1.1111,3.0976
0.75473,0.14437,2.4465,0.17584,-1.7816
0.7677,0.33112,0.3697,-1.209,1.4724
0.79363,1.9422,-0.86108,0.0032627,-0.064109
0.80659,0.048701,-0.72511,0.10052,1.5681
0.81956,0.38025,-1.4662,0.12077,1.9654
1.7401,0.86885,1.1037,-0.4214,-0.56345
1.7661,-1.8113,-1.0351,-0.13365,3.9388
1.779,0.93916,0.8154,0.31648,-1.065
-0.023777,0.69844,1.1121,0.28684,-1.0843
-0.010811,-0.42076,0.8226,-0.68028,1.2535
0.01512,0.12814,0.28815,1.0886,-0.48049
0.028086,0.24792,-0.87976,0.64276,1.0093
0.041051,-0.11988,0.41329,-0.69673,1.3841
0.066983,0.4006,0.26237,-0.035866,0.37692
0.31333,0.7596,-0.67328,0.74657,0.19705
0.33926,0.6369,1.6601,0.40518,-1.6893
0.35223,-0.44264,0.32987,-0.75868,1.8461
0.36519,0.83293,0.89025,0.05602,-0.76837
0.39113,0.7737,0.64155,1.2228,-1.6017
0.40409,2.1742,0.025283,1.1164,-2.2578
0.43002,0.58942,-1.9995,-1.3522,3.7475
0.7801,-0.10988,-1.8321,0.41663,2.5381
0.80603,-0.786,-0.37164,0.97057,1.1967
0.81899,-1.8869,0.7455,-0.36194,2.4626
1.6099,-0.93821,-2.7254,-1.4684,6.0931
1.6358,-1.4561,-0.96045,1.7025,1.7311
1.6488,-0.19995,1.4669,1.3229,-1.5692
1.7525,-0.079191,0.36782,-0.57835,1.2739
1.7785,-0.080237,-0.31869,1.2362,0.18905
1.7914,0.16573,0.44364,-0.44421,0.82558
0.02752,-0.11915,1.1625,0.39477,-0.42319
0.040486,-0.080468,-0.88832,-1.726,3.6702
0.053452,0.47767,1.5583,1.3472,-2.3392
0.079383,0.98256,-1.0719,1.4673,-0.31492
0.092349,-0.14068,0.032246,-0.89992,1.998
0.31277,0.081308,1.0905,-1.9647,1.7592
0.32573,0.125,-0.65389,-0.757,2.2851
0.35166,0.62637,1.0012,0.36736,-0.96836
0.36463,1.2702,0.1118,-0.9415,0.57026
0.40353,1.4572,1.9246,-0.70142,-1.6673
0.41649,0.15423,0.51231,-0.22764,0.56867
0.44242,0.37246,-1.908,-1.5126,4.0387
1.6093,0.32713,-1.014,-0.30016,2.0007
1.6223,1.2163,1.2508,-1.2814,-0.18704
1.6482,-0.12654,-2.2852,0.37454,3.0627
1.6612,0.91518,-0.12668,0.1108,0.12978
1.6742,-0.54008,-0.29107,-0.23402,2.0643
1.7001,-1.2501,-0.96422,-0.60691,3.8032
1.7649,-0.91789,0.49228,0.55428,0.87932
1.7909,-0.35328,-0.5022,-0.62744,2.477
1.8038,-0.401,0.14436,-0.075573,1.3356
1.8946,1.6611,-0.45175,0.1346,-0.30158
1.9075,0.026306,-0.26221,-0.0016625,1.2506
1.9335,-0.75221,1.3283,0.064356,0.3567
0.065852,-0.78637,0.63701,2.3154,-1.1052
0.091783,-1.2774,0.0691,0.22759,1.9897
0.10475,2.2688,0.91929,1.0076,-3.1164
0.13068,0.54453,1.2441,-0.56445,-0.20781
0.32517,1.3514,0.37488,-2.1794,1.4494
0.33813,0.80183,0.75051,0.2154,-0.72851
0.36406,-0.50243,0.56227,0.30559,0.65586
0.37703,0.54884,-0.043528,0.29645,0.23784
0.42889,0.15362,0.29167,2.1359,-1.5083
0.45482,-0.1365,0.9645,-0.2721,0.45712
1.6347,-1.0134,-0.21453,0.30681,1.9369
1.6606,1.1175,-0.035873,0.54783,-0.57534
1.6736,-0.88079,1.9881,0.098904,-0.20001
1.6866,0.31024,0.29997,-0.27688,0.68877
1.7125,-0.18525,0.073253,-2.016,3.1047
1.7255,0.39469,0.65175,-2.1384,2.0733
1.7773,-0.49373,-0.12071,1.6225,0.044598
1.8033,1.4059,-1.0854,-0.32785,1.0501
1.8162,-0.084856,0.61186,-0.28484,0.77253
1.894,-0.055868,0.68157,1.0478,-0.62922
1.907,0.48736,2.4845,-0.59212,-1.3689
1.9199,0.13958,1.019,-1.1159,0.95591
1.9459,0.11866,1.3619,-1.0929,0.61006
1.9588,-0.66699,0.58012,-0.22161,1.3155
0.078252,-1.8235,0.68066,-0.36407,2.5047
0.10418,0.24327,-0.35515,-0.49722,1.6399
0.11715,0.26352,1.8802,0.84136,-1.9317
0.14308,0.67734,0.62235,0.68057,-0.91987
0.15605,1.1508,-1.4841,1.3282,0.09408
0.16901,0.2742,-0.46721,0.83492,0.41908
0.33757,1.252,0.61447,-0.97864,0.14506
0.35053,1.4855,0.94969,-0.43505,-0.95265
0.37646,0.56913,-1.7172,-0.21373,2.4083
0.42833,0.20693,1.046,0.15439,-0.36726
0.44129,-0.42831,2.6143,1.0175,-2.1595
0.46722,-0.74668,0.44889,-0.50727,1.8174
0.48019,0.35035,-0.23515,0.71781,0.22582
1.686,0.84528,-0.25609,-0.10553,0.5649
1.699,-0.4706,1.0851,0.23867,0.17795
1.7249,-0.69539,0.47468,-2.2245,3.4205
1.7379,-0.048028,-0.55104,0.80362,0.85094
1.7638,-0.019007,-1.9319,-1.0856,4.0553
1.7897,-0.97502,0.00051718,0.066183,1.9312
1.8157,-0.62752,0.70234,-0.35993,1.3018
1.8286,0.40145,-2.011,0.47401,2.1955
1.8675,0.79927,-0.011875,1.0941,-0.80805
1.8805,-1.1623,0.099142,-2.3183,4.3485
1.9064,0.70938,-0.2594,2.251,-1.6027
1.9194,-0.072598,-1.1952,1.1115,1.2202
1.9323,-0.33112,-1.256,0.71123,1.9272
1.9583,0.58154,0.26186,1.0044,-0.78059
0.11658,-0.31874,0.31808,-0.66958,1.6987
0.12955,-2.2981,0.32789,0.18833,2.798
0.15548,0.30851,1.0455,2.3746,-2.6256
0.16845,0.30018,-0.58695,0.4573,0.89539
0.18141,-0.12131,2.0638,-1.9652,1.02
